ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,ech,RLFI,Electric range (km),mk_norm,cn_norm,price,frontal_area_m2
123236241,ES,IP-YHZ____ATN84146-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*22,F,B,YHZT-C2K800,PEUGEOT,508 5P GT BLUEHDI 130 S&S EAT8,M1,M1,1,1495.0,1615.0,,131.0,,,,diesel,M,1499.0,96.0,,e2 28 29,,1.41,,,F,2023,2023-02-23,5.0,EURO 6AP,,,peugeot,508 5p gt bluehdi 130 s&s eat8,16180.0,2.5
123236301,ES,IP-YHZ____ATN8214B-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*25,F,C,YHZT-D2Y700,PEUGEOT,308 SW ACTIVE PACK BLUEHDI 130 S&S EAT8,M1,M1,1,1475.0,1552.0,,129.0,,,,diesel,M,1499.0,96.0,,e2 29 37,,1.35,,,F,2023,2023-10-04,4.9,EURO 6AP,,,peugeot,308 sw active pack bluehdi 130 s&s eat8,8477.0,3.0
123236362,ES,IP-HMR____MA5_1316-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*68,S,XHMR,V/AMXS,CITROEN,NUEVO C3 PURETECH 83 S&S  FEEL (SOLO STOCK),M1,M1,1,1055.0,1180.0,,123.0,,,,petrol,M,1199.0,61.0,,e2 28 29,,1.91,,,F,2023,2023-02-16,5.5,EURO 6AP,,,citroen,nuevo c3 puretech 83 s&s feel (solo stock),8804.0,2.8
123236372,ES,IP-0000630-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*14,F2X,YK71,IAW500B0,BMW,X2 XDRIVE18D,M1,M1,1,1680.0,1841.0,,150.0,,,,diesel,M,1995.0,110.0,,e24 29,,,,,F,2023,2023-10-31,,EURO 6AP,,,bmw,x2 xdrive18d,32215.0,2.7
123236498,ES,IP-HMR____MA5_1316-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*69,S,XHMR,V/AMXS,CITROEN,NUEVO C3 PURETECH 83 S&S FEEL PACK (SOLO STOCK),M1,M1,1,1055.0,1183.0,,123.0,,,,petrol,M,1199.0,61.0,,e2 28 29,,1.91,,,F,2023,2023-04-27,5.5,EURO 6AP,,,citroen,nuevo c3 puretech 83 s&s feel pack (solo stock),8804.0,3.2
123236581,ES,IP-HNS____ATN86440-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E2*2007/46*0622*19,E,R,HNS3-A14400,OPEL,COMBO LIFE L1 ELEGANCE PLUS 12 T S/S AT8 63 130,M1,M1,1,1485.0,1660.0,,153.0,,,,petrol,M,1199.0,96.0,,e2 29,,1.31,,,F,2023,2023-05-24,6.8,EURO 6AP,,,opel,combo life l1 elegance plus 12 t s/s at8 63 130,12729.0,2.4
123236653,ES,IP-DGX____EAT82556-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*25,F,4,DGXT-D1V000,PEUGEOT,308 SW GT PLUG-IN HYBRID 180 E-EAT8,M1,M1,1,1734.0,1843.0,,24.0,,,,petrol/electric,P,1598.0,110.0,142.0,,,,,,F,2023,2023-05-29,1.1,EURO 6AP,,67.0,peugeot,308 sw gt plug in hybrid 180 e eat8,8477.0,2.9
123236982,ES,IP-HNS____MB6E242A-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*23,F,R,HNSL-D11E00,PEUGEOT,308 SW ALLURE PACK PURETECH 130 S&S 6 VEL MAN,M1,M1,1,1385.0,1497.0,,129.0,,,,petrol,M,1199.0,96.0,,e2 28 29,,1.97,,,F,2023,2023-04-20,5.7,EURO 6AP,,,peugeot,308 sw allure pack puretech 130 s&s 6 vel man,8477.0,2.6
123236985,ES,IP-HNS____ATN83445-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*23,M,R,HNSU-C1PE00,PEUGEOT,3008 GT PACK PURETECH 130 S&S EAT8,M1,M1,1,1395.0,1556.0,,147.0,,,,petrol,M,1199.0,96.0,,e2 28 29,,2.05,,,F,2023,2023-02-28,6.5,EURO 6AP,,,peugeot,3008 gt pack puretech 130 s&s eat8,19475.0,2.7
123237054,ES,IP-YHS____MB6_112D-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*1194*19,P7 MONOCAB C,EA075DB12,BE1VAMPG9A5,OPEL,CROSSLAND EDITION 15 DIE MT6 S/S 110CV (81KW),M1,M1,1,1312.0,1407.0,,126.0,,,,diesel,M,1499.0,81.0,,e2 29 37,,1.89,,,F,2023,2023-03-10,4.8,EURO 6AP,,,opel,crossland edition 15 die mt6 s/s 110cv (81kw),17586.0,3.1
123237094,ES,IP-HNE____MB6D542D-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0639*21,U,S,HNEK-41B500,OPEL,MOKKA EDITION  12 T 100CV MT6 S/S 100 CV (74KW),M1,M1,1,1270.0,1348.0,,125.0,,,,petrol,M,1199.0,74.0,,e2 28 29,,2.06,,,F,2023,2023-05-19,5.5,EURO 6AP,,,opel,mokka edition 12 t 100cv mt6 s/s 100 cv (74kw),22853.0,2.8
123237128,ES,IP-HNP____MB6_142A-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E4*2007/46*1241*20,2,R,HNPM-R1F500,CITROEN,C3 AIRCROSS PURETECH 110 S&S 6V SHINE PACK,M1,M1,1,1291.0,1419.0,,136.0,,,,petrol,M,1199.0,81.0,,e2 29 37,,2.06,,,F,2023,2023-06-20,6.0,EURO 6AP,,,citroen,c3 aircross puretech 110 s&s 6v shine pack,11330.0,2.8
123237184,ES,IP-DGZ____EAT8455A-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*24,F,3,DGZT-C1G000,PEUGEOT,508 5P ALLURE PACK PLUG-IN HYBRID 225 E-EAT8,M1,M1,1,1795.0,1878.0,,25.0,,,,petrol/electric,P,1598.0,133.0,147.0,,,,,,F,2023,2023-09-20,1.1,EURO 6AP,,66.0,peugeot,508 5p allure pack plug in hybrid 225 e eat8,16180.0,2.9
123237408,ES,IP-HNS____ATN84441-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*23,F,P,HNST-C1KG00,PEUGEOT,508 5P ALLURE PACK PURETECH 130 S&S EAT8,M1,M1,1,1475.0,1585.0,,131.0,,,,petrol,M,1199.0,96.0,,e2 28 29,,2.04,,,F,2023,2023-03-22,5.8,EURO 6AP,,,peugeot,508 5p allure pack puretech 130 s&s eat8,16180.0,2.5
123237425,ES,IP-YHZ____ATN85145-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E9*2007/46*6816*17,B,E,YHZB-B2A400,CITROEN,NUEVO C4X BLUEHDI 130 S&S EAT8  SHINE,M1,M1,1,1395.0,1526.0,,127.0,,,,diesel,M,1499.0,96.0,,e2 28 29,,1.48,,,F,2023,2023-08-04,4.8,EURO 6AP,,,citroen,nuevo c4x bluehdi 130 s&s eat8 shine,9843.0,2.3
123237525,ES,IP-YHZ____ATN84146-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*26,F,C,YHZT-L21800,PEUGEOT,N 508 SW ALLURE BLUEHDI 130 S&S EAT8,M1,M1,1,1588.0,1661.0,,135.0,,,,diesel,M,1499.0,96.0,,e2 29 37,,1.27,,,F,2023,2023-11-14,5.2,EURO 6AP,,,peugeot,n 508 sw allure bluehdi 130 s&s eat8,16180.0,2.3
123237528,ES,IP-YHZ____ATN8214D-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*26,F,C,YHZT-D21800,PEUGEOT,308 SW GT BLUEHDI 130 S&S EAT8,M1,M1,1,1475.0,1602.0,,132.0,,,,diesel,M,1499.0,96.0,,e2 29 37,,1.18,,,F,2023,2023-08-31,5.0,EURO 6AP,,,peugeot,308 sw gt bluehdi 130 s&s eat8,8477.0,2.0
123237565,ES,IP-HNS____MB6E242B-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*24,F,R,HNSL-D1YE00,PEUGEOT,308 SW ACTIVE PACK PURETECH 130 S&S 6 VEL MAN,M1,M1,1,1385.0,1468.0,,126.0,,,,petrol,M,1199.0,96.0,,e2 37 29,,1.97,,,F,2023,2023-05-03,5.6,EURO 6AP,,,peugeot,308 sw active pack puretech 130 s&s 6 vel man,8477.0,3.2
123237594,ES,IP-HNS____ATN8544G-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0639*20,U,S,HNSS-41B700,OPEL,MOKKA ULTIMATE  12 T 130CV AT8 S/S 130 CV (96KW),M1,M1,1,1295.0,1412.0,,134.0,,,,petrol,M,1199.0,96.0,,e2 28 29,,1.95,,,F,2023,2023-01-24,6.0,EURO 6AP,,,opel,mokka ultimate 12 t 130cv at8 s/s 130 cv (96kw),15522.0,2.3
123237660,ES,IP-YHP____MB6_612F-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0624*24,E,C,YHP2-C2S310,PEUGEOT,RIFTER GT BLUEHDI 130 S&S 6 VEL MAN LONG,M1,M1,1,1627.0,1781.0,,153.0,,,,diesel,M,1499.0,96.0,,e2 29,,0.72,,,F,2023,2023-11-29,5.8,EURO 6AP,,,peugeot,rifter gt bluehdi 130 s&s 6 vel man long,31765.0,2.5
123237705,ES,IP-YHZ____ATN8214D-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*25,F,C,YHZT-D21700,PEUGEOT,308 SW ALLURE PACK BLUEHDI 130 S&S EAT8,M1,M1,1,1475.0,1579.0,,131.0,,,,diesel,M,1499.0,96.0,,e2 29 37,,1.35,,,F,2023,2023-05-29,5.0,EURO 6AP,,,peugeot,308 sw allure pack bluehdi 130 s&s eat8,8477.0,2.5
123237744,ES,IP-YHT____MB6_112E-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*69,S,XYHT,U/AAXS,CITROEN,NUEVO C3 BLUE HDI 100 S&S SHINE (SOLO STOCK),M1,M1,1,1165.0,1294.0,,112.0,,,,diesel,M,1499.0,75.0,,e2 28 29,,1.8,,,F,2023,2023-04-17,4.3,EURO 6AP,,,citroen,nuevo c3 blue hdi 100 s&s shine (solo stock),8804.0,2.7
123237753,ES,IP-HNS____MB6E242B-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0628*26,F,P,HNSL-B1YE00,PEUGEOT,308 5P STYLE PURETECH 130 S&S 6 VEL MAN,M1,M1,1,1333.0,1421.0,,124.0,,,,petrol,M,1199.0,96.0,,e2 29 37,,1.97,,,F,2023,2023-07-28,5.5,EURO 6AP,,,peugeot,308 5p style puretech 130 s&s 6 vel man,8477.0,2.8
123237829,ES,IP-ZKX____REDU6760-VR3-0,STELLANTIS,STELLANTIS AUTO,STELLANTIS AUTO SAS,,E2*2007/46*0624*23,E,Z,ZKXZ-A7U000,CITROEN,E-BERLINGO ELECTRICO 50 KWH TALLA M SHINE,M1,M1,1,1739.0,1906.0,,0.0,,,,electric,E,,100.0,197.0,,,,,,F,2023,2023-10-27,,EURO AX,,280.0,citroen,e berlingo electrico 50 kwh talla m shine,10316.0,2.9
